task_id,task_name,global_step,average_reward
1,T1: short+no wind,500,32.2
1,T1: short+no wind,1000,33.4
1,T1: short+no wind,1500,35.4
1,T1: short+no wind,2000,40.2
1,T1: short+no wind,2500,42.6
1,T1: short+no wind,3000,58.0
1,T1: short+no wind,3500,56.2
1,T1: short+no wind,4000,89.6
1,T1: short+no wind,4500,147.4
1,T1: short+no wind,5000,230.8
1,T1: short+no wind,5500,60.6
1,T1: short+no wind,6000,36.6
1,T1: short+no wind,6500,101.0
1,T1: short+no wind,7000,304.8
1,T1: short+no wind,7500,347.4
1,T1: short+no wind,8000,408.4
1,T1: short+no wind,8500,408.6
1,T1: short+no wind,9000,408.6
1,T1: short+no wind,9500,408.6
1,T1: short+no wind,10000,408.6
1,T1: short+no wind,10500,408.6
1,T1: short+no wind,11000,408.6
1,T1: short+no wind,11500,408.6
1,T1: short+no wind,12000,408.6
1,T1: short+no wind,12500,408.6
1,T1: short+no wind,13000,408.6
1,T1: short+no wind,13500,402.4
1,T1: short+no wind,14000,408.6
1,T1: short+no wind,14500,408.6
1,T1: short+no wind,15000,408.6
1,T1: short+no wind,15500,408.6
1,T1: short+no wind,16000,408.6
1,T1: short+no wind,16500,408.6
1,T1: short+no wind,17000,408.6
1,T1: short+no wind,17500,408.6
1,T1: short+no wind,18000,408.6
1,T1: short+no wind,18500,406.4
1,T1: short+no wind,19000,408.6
1,T1: short+no wind,19500,404.6
1,T1: short+no wind,20000,408.6
1,T1: short+no wind,20500,408.6
1,T1: short+no wind,21000,408.6
1,T1: short+no wind,21500,408.6
1,T1: short+no wind,22000,408.6
1,T1: short+no wind,22500,408.6
1,T1: short+no wind,23000,408.6
1,T1: short+no wind,23500,404.0
1,T1: short+no wind,24000,408.4
1,T1: short+no wind,24500,407.2
1,T1: short+no wind,25000,408.6
2,T2: short+wind,500,32.8
2,T2: short+wind,1000,34.2
2,T2: short+wind,1500,36.2
2,T2: short+wind,2000,42.4
2,T2: short+wind,2500,45.8
2,T2: short+wind,3000,63.8
2,T2: short+wind,3500,63.4
2,T2: short+wind,4000,92.0
2,T2: short+wind,4500,161.4
2,T2: short+wind,5000,214.6
2,T2: short+wind,5500,54.2
2,T2: short+wind,6000,32.6
2,T2: short+wind,6500,92.4
2,T2: short+wind,7000,304.6
2,T2: short+wind,7500,366.8
2,T2: short+wind,8000,407.0
2,T2: short+wind,8500,407.2
2,T2: short+wind,9000,407.2
2,T2: short+wind,9500,407.2
2,T2: short+wind,10000,407.2
2,T2: short+wind,10500,407.2
2,T2: short+wind,11000,407.2
2,T2: short+wind,11500,407.2
2,T2: short+wind,12000,407.2
2,T2: short+wind,12500,407.2
2,T2: short+wind,13000,407.2
2,T2: short+wind,13500,407.2
2,T2: short+wind,14000,407.2
2,T2: short+wind,14500,407.2
2,T2: short+wind,15000,407.2
2,T2: short+wind,15500,407.2
2,T2: short+wind,16000,407.2
2,T2: short+wind,16500,407.2
2,T2: short+wind,17000,407.2
2,T2: short+wind,17500,407.2
2,T2: short+wind,18000,407.2
2,T2: short+wind,18500,407.2
2,T2: short+wind,19000,407.2
2,T2: short+wind,19500,407.2
2,T2: short+wind,20000,407.2
2,T2: short+wind,20500,407.2
2,T2: short+wind,21000,407.2
2,T2: short+wind,21500,407.2
2,T2: short+wind,22000,407.2
2,T2: short+wind,22500,407.2
2,T2: short+wind,23000,407.2
2,T2: short+wind,23500,407.2
2,T2: short+wind,24000,407.2
2,T2: short+wind,24500,407.2
2,T2: short+wind,25000,407.2
3,T3: long+no wind,500,38.0
3,T3: long+no wind,1000,41.4
